1,1234,493,13,12,1,-1,-1,-1,0
2,1234,493,13,12,1,-1,-1,-1,0
3,1237,493,12,11,1,-1,-1,-1,0
4,1241,493,11,11,1,-1,-1,-1,0
5,1245,493,10,11,1,-1,-1,-1,0
6,1245,492,9,10,1,-1,-1,-1,0
7,1248,493,4,9,1,-1,-1,-1,0
8,1248,493,4,9,1,-1,-1,-1,0
21,1255,495,4,9,1,-1,-1,-1,0
22,1255,495,4,9,1,-1,-1,-1,0
23,1257,496,5,9,1,-1,-1,-1,0
24,1260,496,6,8,1,-1,-1,-1,0
25,1260,497,6,8,1,-1,-1,-1,0
26,1260,497,7,8,1,-1,-1,-1,0
27,1260,498,8,9,1,-1,-1,-1,0
28,1261,498,9,9,1,-1,-1,-1,0
29,1261,499,10,9,1,-1,-1,-1,0
30,1261,499,10,8,1,-1,-1,-1,0
31,1263,500,10,8,1,-1,-1,-1,0
32,1266,501,10,8,1,-1,-1,-1,0
33,1267,502,10,8,1,-1,-1,-1,0
34,1270,502,10,8,1,-1,-1,-1,0
35,1273,503,10,8,1,-1,-1,-1,0
36,1273,503,11,8,1,-1,-1,-1,0
37,1275,503,11,8,1,-1,-1,-1,0
38,1279,504,11,8,1,-1,-1,-1,0
39,1283,505,11,8,1,-1,-1,-1,0
40,1287,506,11,8,1,-1,-1,-1,0
41,1292,507,11,8,1,-1,-1,-1,0
42,1297,509,11,8,1,-1,-1,-1,0
43,1299,510,11,8,1,-1,-1,-1,0
44,1302,511,11,8,1,-1,-1,-1,0
45,1304,512,11,8,1,-1,-1,-1,0
46,1309,514,11,8,1,-1,-1,-1,0
47,1309,514,11,8,1,-1,-1,-1,0
48,1311,515,11,8,1,-1,-1,-1,0
49,1315,517,11,8,1,-1,-1,-1,0
50,1315,517,11,8,1,-1,-1,-1,0
51,1316,517,11,9,1,-1,-1,-1,0
52,1318,517,11,9,1,-1,-1,-1,0
53,1319,517,11,8,1,-1,-1,-1,0
54,1319,517,11,8,1,-1,-1,-1,0
55,1319,517,11,8,1,-1,-1,-1,0
56,1320,518,11,8,1,-1,-1,-1,0
57,1320,518,11,8,1,-1,-1,-1,0
58,1319,518,11,8,1,-1,-1,-1,0
59,1319,518,11,8,1,-1,-1,-1,0
60,1319,518,11,8,1,-1,-1,-1,0
61,1318,519,11,8,1,-1,-1,-1,0
62,1316,519,12,9,1,-1,-1,-1,0
63,1316,519,12,9,1,-1,-1,-1,0
64,1317,519,12,9,1,-1,-1,-1,0
65,1317,520,12,9,1,-1,-1,-1,0
66,1318,521,12,9,1,-1,-1,-1,0
67,1318,521,12,9,1,-1,-1,-1,0
68,1319,522,12,9,1,-1,-1,-1,0
69,1320,523,12,9,1,-1,-1,-1,0
70,1321,524,12,9,1,-1,-1,-1,0
71,1321,525,12,9,1,-1,-1,-1,0
72,1323,527,12,9,1,-1,-1,-1,0
73,1323,527,12,10,1,-1,-1,-1,0
74,1323,528,12,10,1,-1,-1,-1,0
75,1323,529,12,10,1,-1,-1,-1,0
76,1324,529,12,10,1,-1,-1,-1,0
77,1324,530,12,10,1,-1,-1,-1,0
78,1324,531,12,10,1,-1,-1,-1,0
79,1324,532,12,9,1,-1,-1,-1,0
80,1330,534,12,9,1,-1,-1,-1,0
81,1341,538,12,9,1,-1,-1,-1,0
82,1354,544,12,9,1,-1,-1,-1,0
83,1360,547,12,9,1,-1,-1,-1,0
84,1368,551,12,9,1,-1,-1,-1,0
85,1381,557,12,9,1,-1,-1,-1,0
86,1384,558,12,9,1,-1,-1,-1,0
87,1395,564,12,9,1,-1,-1,-1,0
88,1407,570,12,9,1,-1,-1,-1,0
89,1414,573,12,9,1,-1,-1,-1,0
90,1421,577,12,9,1,-1,-1,-1,0
91,1428,580,12,9,1,-1,-1,-1,0
92,1435,584,12,9,1,-1,-1,-1,0
93,1443,587,12,9,1,-1,-1,-1,0
94,1454,593,12,9,1,-1,-1,-1,0
95,1457,594,13,9,1,-1,-1,-1,0
96,1463,597,13,10,1,-1,-1,-1,0
97,1475,603,15,10,1,-1,-1,-1,0
98,1476,603,15,10,1,-1,-1,-1,0
99,1485,606,14,11,1,-1,-1,-1,0
100,1493,609,14,11,1,-1,-1,-1,0
101,1505,613,13,11,1,-1,-1,-1,0
102,1507,613,13,11,1,-1,-1,-1,0
103,1511,614,13,11,1,-1,-1,-1,0
104,1518,616,13,11,1,-1,-1,-1,0
105,1526,618,13,11,1,-1,-1,-1,0
106,1540,622,13,11,1,-1,-1,-1,0
107,1540,623,13,11,1,-1,-1,-1,0
108,1543,625,13,11,1,-1,-1,-1,0
109,1546,628,13,11,1,-1,-1,-1,0
110,1548,630,13,11,1,-1,-1,-1,0
111,1552,633,13,11,1,-1,-1,-1,0
112,1548,633,13,11,1,-1,-1,-1,0
113,1542,634,13,11,1,-1,-1,-1,0
114,1541,635,13,11,1,-1,-1,-1,0
115,1538,636,13,11,1,-1,-1,-1,0
116,1535,636,13,11,1,-1,-1,-1,0
117,1533,637,13,11,1,-1,-1,-1,0
118,1530,638,12,11,1,-1,-1,-1,0
119,1529,638,13,11,1,-1,-1,-1,0
120,1529,639,13,11,1,-1,-1,-1,0
121,1530,640,13,11,1,-1,-1,-1,0
122,1531,641,12,11,1,-1,-1,-1,0
123,1531,641,12,11,1,-1,-1,-1,0
124,1532,641,12,11,1,-1,-1,-1,0
125,1534,641,12,11,1,-1,-1,-1,0
126,1535,641,12,11,1,-1,-1,-1,0
127,1537,641,12,11,1,-1,-1,-1,0
128,1539,642,12,11,1,-1,-1,-1,0
129,1540,642,13,11,1,-1,-1,-1,0
130,1542,642,13,11,1,-1,-1,-1,0
131,1543,642,12,11,1,-1,-1,-1,0
132,1545,642,12,11,1,-1,-1,-1,0
133,1543,642,12,11,1,-1,-1,-1,0
134,1541,642,12,11,1,-1,-1,-1,0
135,1538,642,12,11,1,-1,-1,-1,0
136,1538,642,12,11,1,-1,-1,-1,0
137,1537,641,12,11,1,-1,-1,-1,0
138,1536,640,12,11,1,-1,-1,-1,0
