1,510,911,17,17,1,-1,-1,-1,0
2,510,911,17,17,1,-1,-1,-1,0
3,510,911,17,17,1,-1,-1,-1,0
4,511,911,17,17,1,-1,-1,-1,0
5,511,911,17,17,1,-1,-1,-1,0
6,511,911,17,17,1,-1,-1,-1,0
7,512,911,17,17,1,-1,-1,-1,0
8,512,911,17,17,1,-1,-1,-1,0
9,512,911,17,17,1,-1,-1,-1,0
10,513,911,17,17,1,-1,-1,-1,0
11,513,911,17,17,1,-1,-1,-1,0
12,513,911,17,17,1,-1,-1,-1,0
13,514,911,17,17,1,-1,-1,-1,0
14,514,911,17,17,1,-1,-1,-1,0
15,514,911,17,17,1,-1,-1,-1,0
16,514,911,17,17,1,-1,-1,-1,0
17,513,911,17,17,1,-1,-1,-1,0
18,513,911,17,17,1,-1,-1,-1,0
19,513,911,17,17,1,-1,-1,-1,0
20,513,911,17,17,1,-1,-1,-1,0
21,513,911,17,17,1,-1,-1,-1,0
22,512,911,17,17,1,-1,-1,-1,0
23,512,911,17,17,1,-1,-1,-1,0
24,512,912,17,17,1,-1,-1,-1,0
25,512,912,17,17,1,-1,-1,-1,0
26,512,912,17,17,1,-1,-1,-1,0
27,512,912,17,17,1,-1,-1,-1,0
28,511,912,17,17,1,-1,-1,-1,0
29,511,912,17,17,1,-1,-1,-1,0
30,511,912,17,17,1,-1,-1,-1,0
31,511,912,17,17,1,-1,-1,-1,0
32,511,912,17,17,1,-1,-1,-1,0
33,511,913,17,17,1,-1,-1,-1,0
34,510,913,17,17,1,-1,-1,-1,0
35,510,913,17,17,1,-1,-1,-1,0
36,510,913,17,17,1,-1,-1,-1,0
37,510,913,17,17,1,-1,-1,-1,0
38,510,913,17,17,1,-1,-1,-1,0
39,510,913,17,17,1,-1,-1,-1,0
40,509,913,17,17,1,-1,-1,-1,0
41,509,913,17,17,1,-1,-1,-1,0
42,509,914,17,17,1,-1,-1,-1,0
43,509,914,17,17,1,-1,-1,-1,0
44,509,914,17,17,1,-1,-1,-1,0
45,509,914,17,17,1,-1,-1,-1,0
46,509,914,17,17,1,-1,-1,-1,0
47,508,914,17,17,1,-1,-1,-1,0
48,508,914,17,17,1,-1,-1,-1,0
49,508,914,17,17,1,-1,-1,-1,0
50,508,914,17,17,1,-1,-1,-1,0
51,508,914,17,17,1,-1,-1,-1,0
52,508,914,17,17,1,-1,-1,-1,0
53,508,914,17,17,1,-1,-1,-1,0
54,508,914,17,17,1,-1,-1,-1,0
55,508,914,17,17,1,-1,-1,-1,0
56,508,914,17,17,1,-1,-1,-1,0
57,508,914,17,17,1,-1,-1,-1,0
58,508,914,17,17,1,-1,-1,-1,0
59,508,914,17,17,1,-1,-1,-1,0
60,508,914,17,17,1,-1,-1,-1,0
61,507,914,17,17,1,-1,-1,-1,0
62,507,914,17,17,1,-1,-1,-1,0
63,507,914,17,17,1,-1,-1,-1,0
64,507,914,17,17,1,-1,-1,-1,0
65,507,915,17,17,1,-1,-1,-1,0
66,507,915,17,17,1,-1,-1,-1,0
67,507,915,17,17,1,-1,-1,-1,0
68,507,915,17,17,1,-1,-1,-1,0
69,507,915,17,17,1,-1,-1,-1,0
70,507,915,17,17,1,-1,-1,-1,0
71,507,915,17,17,1,-1,-1,-1,0
72,507,915,17,17,1,-1,-1,-1,0
73,507,915,17,17,1,-1,-1,-1,0
74,507,915,17,17,1,-1,-1,-1,0
75,507,915,17,17,1,-1,-1,-1,0
76,507,915,17,17,1,-1,-1,-1,0
77,507,915,17,17,1,-1,-1,-1,0
78,507,915,17,17,1,-1,-1,-1,0
79,507,915,17,17,1,-1,-1,-1,0
80,507,915,17,17,1,-1,-1,-1,0
81,507,915,17,17,1,-1,-1,-1,0
82,507,915,17,17,1,-1,-1,-1,0
83,507,915,17,17,1,-1,-1,-1,0
84,507,915,17,17,1,-1,-1,-1,0
85,507,915,17,17,1,-1,-1,-1,0
86,507,915,17,17,1,-1,-1,-1,0
87,507,915,17,17,1,-1,-1,-1,0
88,507,915,17,17,1,-1,-1,-1,0
89,507,915,17,17,1,-1,-1,-1,0
90,507,915,17,17,1,-1,-1,-1,0
91,507,915,17,17,1,-1,-1,-1,0
92,507,915,17,17,1,-1,-1,-1,0
93,507,915,17,17,1,-1,-1,-1,0
94,507,915,17,17,1,-1,-1,-1,0
95,507,915,17,17,1,-1,-1,-1,0
96,508,915,17,17,1,-1,-1,-1,0
97,507,915,17,17,1,-1,-1,-1,0
98,507,915,17,17,1,-1,-1,-1,0
99,507,915,17,17,1,-1,-1,-1,0
100,507,915,17,17,1,-1,-1,-1,0
101,507,915,17,17,1,-1,-1,-1,0
102,507,915,17,17,1,-1,-1,-1,0
103,507,915,17,17,1,-1,-1,-1,0
104,507,916,17,17,1,-1,-1,-1,0
105,507,916,17,17,1,-1,-1,-1,0
106,506,916,17,17,1,-1,-1,-1,0
107,506,916,17,17,1,-1,-1,-1,0
108,506,916,17,17,1,-1,-1,-1,0
109,506,916,17,17,1,-1,-1,-1,0
110,506,916,17,17,1,-1,-1,-1,0
111,506,916,17,17,1,-1,-1,-1,0
112,506,916,17,17,1,-1,-1,-1,0
113,506,916,17,17,1,-1,-1,-1,0
114,506,916,17,17,1,-1,-1,-1,0
115,505,916,17,17,1,-1,-1,-1,0
116,505,916,17,17,1,-1,-1,-1,0
117,505,916,17,17,1,-1,-1,-1,0
118,505,916,17,17,1,-1,-1,-1,0
119,505,916,17,17,1,-1,-1,-1,0
120,505,916,17,17,1,-1,-1,-1,0
121,505,916,17,17,1,-1,-1,-1,0
122,505,916,17,17,1,-1,-1,-1,0
123,505,916,17,17,1,-1,-1,-1,0
124,505,916,17,17,1,-1,-1,-1,0
125,505,916,17,17,1,-1,-1,-1,0
126,505,916,17,17,1,-1,-1,-1,0
127,505,916,17,17,1,-1,-1,-1,0
128,505,916,17,17,1,-1,-1,-1,0
129,505,916,17,17,1,-1,-1,-1,0
130,505,916,17,17,1,-1,-1,-1,0
131,505,916,17,17,1,-1,-1,-1,0
132,505,916,17,17,1,-1,-1,-1,0
133,505,916,17,17,1,-1,-1,-1,0
134,505,916,17,17,1,-1,-1,-1,0
135,505,916,17,17,1,-1,-1,-1,0
136,505,916,17,17,1,-1,-1,-1,0
137,505,916,17,17,1,-1,-1,-1,0
138,505,916,17,17,1,-1,-1,-1,0
139,505,916,17,17,1,-1,-1,-1,0
140,505,916,17,17,1,-1,-1,-1,0
141,505,916,17,17,1,-1,-1,-1,0
142,505,916,17,17,1,-1,-1,-1,0
143,505,916,17,17,1,-1,-1,-1,0
144,505,916,17,17,1,-1,-1,-1,0
145,505,916,17,17,1,-1,-1,-1,0
146,505,917,17,17,1,-1,-1,-1,0
147,505,917,17,17,1,-1,-1,-1,0
148,505,917,17,17,1,-1,-1,-1,0
149,505,917,17,17,1,-1,-1,-1,0
150,505,917,17,17,1,-1,-1,-1,0
151,505,917,17,17,1,-1,-1,-1,0
152,505,917,17,17,1,-1,-1,-1,0
153,505,917,17,17,1,-1,-1,-1,0
154,505,917,17,17,1,-1,-1,-1,0
155,504,917,17,17,1,-1,-1,-1,0
156,504,917,17,17,1,-1,-1,-1,0
157,504,917,17,17,1,-1,-1,-1,0
158,504,918,17,17,1,-1,-1,-1,0
159,504,918,17,17,1,-1,-1,-1,0
160,504,918,17,17,1,-1,-1,-1,0
161,504,918,17,17,1,-1,-1,-1,0
162,504,918,17,17,1,-1,-1,-1,0
163,504,918,17,17,1,-1,-1,-1,0
164,503,918,17,17,1,-1,-1,-1,0
165,503,918,17,17,1,-1,-1,-1,0
166,501,918,17,17,1,-1,-1,-1,0
167,499,918,17,17,1,-1,-1,-1,0
168,496,918,17,17,1,-1,-1,-1,0
169,494,918,17,17,1,-1,-1,-1,0
170,491,918,17,17,1,-1,-1,-1,0
171,489,918,17,17,1,-1,-1,-1,0
172,486,918,17,17,1,-1,-1,-1,0
173,484,919,17,17,1,-1,-1,-1,0
174,480,919,18,19,1,-1,-1,-1,0
175,477,921,15,17,1,-1,-1,-1,0
176,485,885,31,36,1,-1,-1,-1,1
177,488,884,27,35,1,-1,-1,-1,1
178,555,786,26,31,1,-1,-1,-1,1
179,573,758,26,30,1,-1,-1,-1,1
180,611,700,25,27,1,-1,-1,-1,1
181,624,680,24,26,1,-1,-1,-1,1
182,648,644,23,26,1,-1,-1,-1,1
183,679,597,22,25,1,-1,-1,-1,1
184,690,577,21,24,1,-1,-1,-1,1
185,712,540,18,22,1,-1,-1,-1,1
186,721,526,18,22,1,-1,-1,-1,1
187,735,503,17,20,1,-1,-1,-1,1
188,752,475,17,18,1,-1,-1,-1,1
189,759,463,16,18,1,-1,-1,-1,1
190,768,447,16,17,1,-1,-1,-1,1
191,777,432,15,17,1,-1,-1,-1,1
192,787,414,15,16,1,-1,-1,-1,1
193,791,407,15,16,1,-1,-1,-1,1
194,795,399,15,16,1,-1,-1,-1,1
195,799,391,15,16,1,-1,-1,-1,1
196,803,382,15,16,1,-1,-1,-1,1
197,810,370,15,16,1,-1,-1,-1,1
198,811,370,15,16,1,-1,-1,-1,1
199,813,369,14,15,1,-1,-1,-1,1
200,816,369,14,15,1,-1,-1,-1,1
201,818,368,13,14,1,-1,-1,-1,1
202,820,368,13,14,1,-1,-1,-1,1
203,822,367,12,13,1,-1,-1,-1,1
204,825,367,12,13,1,-1,-1,-1,1
205,827,366,11,13,1,-1,-1,-1,1
206,827,371,11,13,1,-1,-1,-1,1
